donnemartin,0.0005664349042642882,4
kennethreitz,0.00121837839039519,10
mitsuhiko,0.0005835851420558974,7
jakubroztocil,0.0003992890322615829,1
nvbn,0.00044581245662163294,3
rg3,0.0002997623518489512,2
toddmotto,0.0002658541781811538,5
josephmisiti,0.0002653407349693407,6
minimaxir,0.0004068081028114064,8
fchollet,0.00027062537942338077,9
